,word,ner_c
10,"['Conformément', 'à', 'l&apos;', 'article', '24', ',', 'paragraphe', '1', ',', 'et', 'à', 'l&apos;', 'article', '25', ',', 'paragraphe', '5', ',', 'du', 'règlement', '(', 'UE', ')', 'no', '1024', '/', '2013', ',', 'la', 'BCE', 'a', 'mis', 'en', 'place', 'une', 'commission', 'administrative', 'de', 'réexamen', '(', '9', ')', 'et', 'un', 'comité', 'de', 'médiation', '(', '10', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n']"
11,"['En', 'outre', ',', 'conformément', 'à', 'l&apos;', 'article', '3', ',', 'paragraphe', '1', ',', 'et', 'à', 'l&apos;', 'article', '143', ',', 'paragraphe', '1', ',', 'du', 'règlement', '(', 'UE', ')', 'no', '468', '/', '2014', 'de', 'la', 'Banque', 'centrale', 'européenne', '(', 'BCE', '/', '2014', '/', '17', ')', '(', '11', ')', ',', 'la', 'BCE', 'a', 'mis', 'en', 'place', 'des', 'équipes', 'de', 'surveillance', 'prudentielle', 'conjointe', 'destinées', 'à', 'la', 'surveillance', 'prudentielle', 'de', 'chaque', 'entité', 'importante', 'soumise', 'à', 'la', 'surveillance', 'prudentielle', 'ou', 'groupe', 'soumis', 'à', 'la', 'surveillance', 'prudentielle', ',', 'ainsi', 'que', 'des', 'équipes', 'd&apos;', 'inspection', 'sur', 'place', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n']"
12,"['Par', 'la', 'suite', ',', 'conformément', ',', 'respectivement', ',', 'aux', 'articles', '9', 'bis', 'et', '9', 'ter', 'du', 'règlement', 'intérieur', 'de', 'la', 'BCE', '(', '12', ')', ',', 'la', 'BCE', 'a', 'constitué', 'un', 'comité', 'd&apos;', 'éthique', 'professionnelle', '(', '13', ')', 'et', 'un', 'comité', 'd&apos;', 'audit', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
13,"['(', '7', ')', 'Il', 'convient', 'd&apos;', 'appliquer', 'la', 'présente', 'décision', 'aux', 'membres', 'des', 'équipes', 'de', 'surveillance', 'prudentielle', 'conjointe', 'et', 'aux', 'membres', 'des', 'équipes', 'd&apos;', 'inspection', 'sur', 'place', 'non', 'régis', 'par', 'les', 'conditions', 'd&apos;', 'emploi', 'de', 'la', 'BCE', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n']"
14,"['Les', 'membres', 'du', 'personnel', 'des', 'autorités', 'compétentes', 'nationales', 'qui', 'font', 'partie', 'd&apos;', 'équipes', 'de', 'surveillance', 'prudentielle', 'conjointe', 'et', 'd&apos;', 'équipes', 'd&apos;', 'inspection', 'sur', 'place', 'entrent', 'dans', 'la', 'sphère', 'de', 'contrôle', 'de', 'la', 'BCE', 'pour', 'les', 'questions', 'liées', 'à', 'leur', 'travail', 'effectué', 'lors', 'de', 'missions', 'confiées', 'à', 'la', 'BCE', 'par', 'le', 'règlement', '(', 'UE', ')', 'no', '1024', '/', '2013', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
15,"['L&apos;', 'article', '6', ',', 'paragraphe', '1', ',', 'du', 'règlement', '(', 'UE', ')', 'no', '1024', '/', '2013', 'dispose', 'que', 'la', 'BCE', 'est', 'chargée', 'de', 'veiller', 'au', 'fonctionnement', 'efficace', 'et', 'cohérent', 'du', 'mécanisme', 'de', 'surveillance', 'unique', '(', 'MSU', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'B-T', 'n', 'n']"
16,"['Selon', 'l&apos;', 'article', '6', ',', 'paragraphe', '1', ',', 'et', 'l&apos;', 'article', '146', ',', 'paragraphe', '1', ',', 'du', 'règlement', '(', 'UE', ')', 'no', '468', '/', '2014', '(', 'BCE', '/', '2014', '/', '17', ')', ',', 'les', 'membres', 'des', 'équipes', 'de', 'surveillance', 'prudentielle', 'conjointe', 'et', 'des', 'équipes', 'd&apos;', 'inspection', 'sur', 'place', 'sont', 'soumis', 'aux', 'instructions', 'du', 'coordinateur', 'de', 'leur', 'équipe', 'respective', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
17,"['Ces', 'dispositions', 's&apos;', 'appuient', 'sur', 'l&apos;', 'article', '6', ',', 'paragraphe', '7', ',', 'du', 'règlement', '(', 'UE', ')', 'no', '1024', '/', '2013', ',', 'qui', 'fait', 'obligation', 'à', 'la', 'BCE', 'd&apos;', 'adopter', 'un', 'cadre', 'visant', 'à', 'organiser', 'les', 'modalités', 'pratiques', 'de', 'la', 'mise', 'en', 'œuvre', 'de', 'la', 'coopération', 'au', 'sein', 'du', 'MSU', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
18,"['(', '8', ')', 'En', 'adoptant', 'la', 'présente', 'décision', ',', 'il', 'appartient', 'à', 'la', 'BCE', 'de', 'justifier', 'toute', 'restriction', 'aux', 'enquêtes', 'internes', 'portant', 'atteinte', 'aux', 'missions', 'et', 'devoirs', 'spécifiques', 'confiés', 'à', 'la', 'BCE', 'par', 'les', 'articles', '127', 'et', '128', 'du', 'traité', 'et', 'par', 'le', 'règlement', '(', 'UE', ')', 'no', '1024', '/', '2013', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
19,"['De', 'telles', 'restrictions', 'devraient', 'garantir', 'la', 'confidentialité', 'requise', 'pour', 'certaines', 'informations', 'de', 'la', 'BCE', 'et', 'assurer', 'la', 'mise', 'en', 'œuvre', 'de', 'la', 'volonté', 'du', 'législateur', 'de', 'renforcer', 'la', 'lutte', 'contre', 'la', 'fraude', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n']"
20,"['En', 'dehors', 'du', 'cadre', 'de', 'ces', 'missions', 'et', 'devoirs', 'spécifiques', ',', 'la', 'BCE', 'devrait', 'être', 'traitée', ',', 'également', 'aux', 'fins', 'de', 'la', 'présente', 'décision', ',', 'comme', 'une', 'entité', 'publique', 'semblable', 'aux', 'autres', 'institutions', 'et', 'organes', 'de', 'l&apos;', 'Union', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
21,"['(', '9', ')', 'Dans', 'des', 'cas', 'exceptionnels', ',', 'la', 'diffusion', ',', 'en', 'dehors', 'de', 'la', 'BCE', ',', 'de', 'certaines', 'informations', 'confidentielles', 'détenues', 'par', 'celle-ci', 'pour', 'l&apos;', 'exécution', 'de', 'ses', 'missions', 'pourrait', 'porter', 'gravement', 'atteinte', 'au', 'fonctionnement', 'de', 'la', 'BCE', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
22,"['Dans', 'de', 'tels', 'cas', ',', 'il', 'convient', 'que', 'la', 'décision', 'd&apos;', 'accorder', 'à', 'l&apos;', 'Office', 'l&apos;', 'accès', 'à', 'certaines', 'informations', 'ou', 'de', 'lui', 'transmettre', 'certaines', 'informations', 'soit', 'prise', 'par', 'le', 'directoire', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
23,"['Il', 'devrait', 'être', 'donné', 'accès', 'aux', 'informations', 'de', 'plus', 'd&apos;', 'un', 'an', 'dans', 'les', 'domaines', 'tels', 'que', 'les', 'décisions', 'de', 'politique', 'monétaire', 'ou', 'les', 'opérations', 'liées', 'à', 'la', 'gestion', 'des', 'réserves', 'de', 'change', 'et', 'aux', 'interventions', 'sur', 'les', 'marchés', 'des', 'changes', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
24,"['Les', 'restrictions', 'apportées', 'dans', 'd&apos;', 'autres', 'domaines', ',', 'par', 'exemple', 'en', 'lien', 'avec', 'des', 'informations', 'concernant', 'les', 'missions', 'confiées', 'à', 'la', 'BCE', 'par', 'le', 'règlement', '(', 'UE', ')', 'no', '1024', '/', '2013', ',', 'les', 'données', 'relatives', 'à', 'la', 'stabilité', 'du', 'système', 'financier', 'ou', 'des', 'établissements', 'de', 'crédit', 'transmises', 'à', 'la', 'BCE', 'par', 'les', 'autorités', 'compétentes', 'nationales', 'et', 'les', 'informations', 'relatives', 'aux', 'signes', 'de', 'sécurité', 'et', 'aux', 'spécifications', 'techniques', 'des', 'billets', 'en', 'euros', ',', 'actuels', 'et', 'futurs', ',', 'ne', 'devraient', 'pas', 'porter', 'sur', 'des', 'périodes', 'particulières', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
25,"['Bien', 'qu&apos;', 'il', 'convienne', 'que', 'la', 'présente', 'décision', 'restreigne', 'l&apos;', 'étendue', 'des', 'informations', ',', 'dont', 'la', 'diffusion', 'hors', 'de', 'la', 'BCE', 'pourrait', 'porter', 'gravement', 'atteinte', 'au', 'fonctionnement', 'de', 'cette', 'dernière', ',', 'à', 'certains', 'domaines', 'd&apos;', 'activité', 'particuliers', ',', 'il', 'y', 'a', 'lieu', 'de', 'prévoir', 'la', 'possibilité', 'd&apos;', 'adapter', 'la', 'décision', 'à', 'toute', 'évolution', 'imprévue', ',', 'afin', 'de', 'garantir', 'que', 'la', 'BCE', 'continue', 'de', 'remplir', 'les', 'missions', 'que', 'le', 'traité', 'lui', 'confie', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
26,"['(', '10', ')', 'Il', 'convient', ',', 'dans', 'la', 'présente', 'décision', ',', 'de', 'tenir', 'compte', 'du', 'fait', 'que', 'les', 'membres', 'du', 'conseil', 'des', 'gouverneurs', 'et', 'du', 'conseil', 'général', 'de', 'la', 'BCE', 'qui', 'ne', 'sont', 'pas', 'aussi', 'membres', 'du', 'directoire', 'de', 'la', 'BCE', 'exercent', 'des', 'fonctions', 'nationales', 'en', 'plus', 'de', 'leurs', 'fonctions', 'au', 'sein', 'du', 'Système', 'européen', 'de', 'banques', 'centrales', '(', 'SEBC', ')', ',', 'et', 'que', 'les', 'membres', 'du', 'conseil', 'de', 'surveillance', 'prudentielle', ',', 'du', 'comité', 'de', 'médiation', ',', 'des', 'équipes', 'de', 'surveillance', 'prudentielle', 'conjointe', 'et', 'des', 'équipes', 'd&apos;', 'inspection', 'sur', 'place', 'de', 'la', 'BCE', 'qui', 'représentent', 'les', 'autorités', 'compétentes', 'nationales', 'des', 'États', 'membres', 'participants', 'exercent', 'aussi', 'des', 'fonctions', 'nationales', 'en', 'plus', 'de', 'leurs', 'missions', 'au', 'titre', 'du', 'règlement', '(', 'UE', ')', 'no', '1024', '/', '2013', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
27,"['L&apos;', 'exercice', 'de', 'ces', 'fonctions', 'nationales', 'relève', 'du', 'droit', 'national', 'et', 'se', 'trouve', 'en', 'dehors', 'du', 'champ', 'd&apos;', 'application', 'des', 'enquêtes', 'internes', 'de', 'l&apos;', 'Office', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']"
28,"['Par', 'conséquent', ',', 'il', 'convient', 'd&apos;', 'appliquer', 'uniquement', 'la', 'présente', 'décision', 'aux', 'activités', 'professionnelles', 'que', 'ces', 'personnes', 'exercent', 'en', 'leur', 'qualité', 'de', 'membres', 'du', 'conseil', 'des', 'gouverneurs', ',', 'du', 'conseil', 'général', ',', 'du', 'conseil', 'de', 'surveillance', 'prudentielle', ',', 'du', 'comité', 'de', 'médiation', ',', 'des', 'équipes', 'de', 'surveillance', 'prudentielle', 'conjointe', 'et', 'des', 'équipes', 'd&apos;', 'inspection', 'sur', 'place', 'de', 'la', 'BCE', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n']"
29,"['(', '11', ')', 'Il', 'convient', ',', 'dans', 'la', 'présente', 'décision', ',', 'de', 'tenir', 'aussi', 'compte', 'de', 'la', 'possibilité', 'que', 'les', 'membres', 'externes', 'de', 'la', 'commission', 'administrative', 'de', 'réexamen', ',', 'du', 'comité', 'd&apos;', 'audit', 'et', 'du', 'comité', 'd&apos;', 'éthique', 'professionnelle', 'de', 'la', 'BCE', 'exercent', 'd&apos;', 'autres', 'fonctions', 'en', 'plus', 'des', 'mandats', 'qui', 'leur', 'sont', 'confiés', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
30,"['Or', ',', 'l&apos;', 'exercice', 'de', 'telles', 'fonctions', 'se', 'trouve', 'en', 'dehors', 'du', 'champ', 'd&apos;', 'application', 'des', 'enquêtes', 'internes', 'de', 'l&apos;', 'Office', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']"
31,"['Par', 'conséquent', ',', 'il', 'convient', 'd&apos;', 'appliquer', 'uniquement', 'la', 'présente', 'décision', 'aux', 'activités', 'professionnelles', 'que', 'ces', 'personnes', 'exercent', 'en', 'leur', 'qualité', 'de', 'membres', 'de', 'la', 'commission', 'administrative', 'de', 'réexamen', ',', 'du', 'comité', 'd&apos;', 'audit', 'ou', 'du', 'comité', 'd&apos;', 'éthique', 'professionnelle', 'de', 'la', 'BCE', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n']"
32,"['(', '12', ')', 'L&apos;', 'article', '37.1', 'des', 'statuts', 'du', 'Système', 'européen', 'de', 'banques', 'centrales', 'et', 'de', 'la', 'Banque', 'centrale', 'européenne', '(', 'ci-après', 'les', '«', 'statuts', 'du', 'SEBC', '»', ')', 'dispose', 'que', 'les', 'membres', 'des', 'organes', 'de', 'décision', 'et', 'du', 'personnel', 'de', 'la', 'BCE', 'sont', 'tenus', ',', 'même', 'après', 'la', 'cessation', 'de', 'leurs', 'fonctions', ',', 'de', 'ne', 'pas', 'divulguer', 'les', 'informations', 'qui', ',', 'par', 'leur', 'nature', ',', 'sont', 'couvertes', 'par', 'le', 'secret', 'professionnel', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
33,"['L&apos;', 'article', '27', ',', 'paragraphe', '1', ',', 'du', 'règlement', '(', 'UE', ')', 'no', '1024', '/', '2013', 'dispose', 'que', 'les', 'membres', 'du', 'conseil', 'de', 'surveillance', ',', 'le', 'personnel', 'de', 'la', 'BCE', 'et', 'le', 'personnel', 'détaché', 'par', 'les', 'États', 'membres', 'participants', 'exerçant', 'des', 'fonctions', 'de', 'surveillance', 'sont', 'soumis', ',', 'même', 'après', 'la', 'cessation', 'de', 'leurs', 'fonctions', ',', 'aux', 'mêmes', 'exigences', 'de', 'secret', 'professionnel', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
34,"['La', 'même', 'disposition', 'figure', ',', 'pour', 'les', 'membres', 'de', 'la', 'commission', 'administrative', 'de', 'réexamen', 'de', 'la', 'BCE', 'et', 'leurs', 'suppléants', 'ainsi', 'que', 'pour', 'les', 'membres', 'du', 'comité', 'd&apos;', 'éthique', 'professionnelle', 'de', 'la', 'BCE', ',', 'respectivement', 'à', 'l&apos;', 'article', '22', ',', 'paragraphe', '1', ',', 'de', 'la', 'décision', 'BCE', '/', '2014', '/', '16', 'et', 'à', 'l&apos;', 'article', '2', ',', 'paragraphe', '4', ',', 'de', 'la', 'décision', '(', 'UE', ')', '2015', '/', '433', '(', 'BCE', '/', '2014', '/', '59', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
35,"['Conformément', 'au', 'paragraphe', '6', 'du', 'mandat', 'du', 'comité', 'd&apos;', 'audit', '(', '14', ')', ',', 'les', 'membres', 'du', 'comité', 'd&apos;', 'audit', 'ne', 'doivent', 'divulguer', 'aucune', 'information', 'à', 'caractère', 'confidentiel', ',', 'dont', 'ils', 'prennent', 'connaissance', 'dans', 'l&apos;', 'exercice', 'de', 'leurs', 'fonctions', ',', 'à', 'des', 'personnes', 'ou', 'à', 'des', 'organes', 'extérieurs', 'à', 'la', 'BCE', 'et', 'à', 'l&apos;', 'Eurosystème', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
36,"['En', 'vertu', 'de', 'l&apos;', 'article', '10', 'du', 'règlement', '(', 'UE', ',', 'Euratom', ')', 'no', '883', '/', '2013', ',', 'l&apos;', 'Office', 'et', 'ses', 'agents', 'sont', 'soumis', 'aux', 'mêmes', 'règles', 'de', 'confidentialité', 'et', 'de', 'secret', 'professionnel', 'que', 'celles', 'qui', 's&apos;', 'appliquent', 'au', 'personnel', 'de', 'la', 'BCE', 'en', 'vertu', 'des', 'statuts', 'du', 'SEBC', 'et', 'des', 'conditions', 'd&apos;', 'emploi', 'de', 'la', 'BCE', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n']"
37,"['(', '13', ')', 'Conformément', 'à', 'l&apos;', 'article', '7', ',', 'paragraphe', '3', ',', 'du', 'règlement', '(', 'UE', ',', 'Euratom', ')', 'no', '883', '/', '2013', ',', 'les', 'autorités', 'compétentes', 'nationales', ',', 'en', 'conformité', 'avec', 'la', 'réglementation', 'nationale', ',', 'apportent', 'le', 'concours', 'nécessaire', 'au', 'personnel', 'de', 'l&apos;', 'Office', 'pour', 'lui', 'permettre', 'd&apos;', 'accomplir', 'efficacement', 'sa', 'mission', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
