words,ner_c,ner_f
"['Dit', 'heeft', 'te', 'maken', 'met', 'de', 'oppervlaktespanning', ',', 'die', 'bij', 'water', 'veel', 'hoger', 'ligt', 'dan', 'bij', 'andere', 'gangbare', 'vloeistoffen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Waar', 'dit', 'op', 'neerkomt', ',', 'is', 'dat', 'water', 'zich', 'veel', 'moeilijker', 'laat', 'opbreken', 'in', 'kleine', 'geladen', 'druppels', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Dit', 'heeft', 'als', 'gevolg', 'dat', 'het', 'elektrische', 'veld', 'significant', 'hoger', 'moet', 'zijn', 'om', 'te', 'sproeien', 'met', 'EHDA', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Hiervoor', 'moesten', 'de', 'elektroden', 'op', 'hogere', 'spanningen', 'gezet', 'worden', 'en', 'dat', 'bracht', 'zodanige', 'complicaties', 'met', 'zich', 'mee', 'dat', 'effectief', 'sproeien', 'met', 'water', 'nagenoeg', 'onmogelijk', 'was', '.']","['n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Om', 'toch', 'te', 'kunnen', 'werken', 'en', 'onderzoeken', 'aan', 'een', 'EWICON', 'systeem', ',', 'werd', 'er', 'besloten', 'om', 'tijdelijk', 'als', 'sproeimedium', 'een', 'mengsel', 'van', '70', '%', 'water', 'en', '30', '%', 'ethanol', 'te', 'gebruiken', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Ethanol', 'is', 'namelijk', 'met', 'een', 'lagere', 'oppervlaktespanning', 'van', '2.0', '•', '10-2', 'Nm-1', 'veel', 'geschikter', 'voor', 'EHDA', 'dan', 'water', 'met', '7.2', '•', '10-2', 'Nm-1', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Resultaten', 'Dit', 'mengsel', 'is', 'met', 'succes', 'gebruikt', 'in', 'een', 'implementatie', 'van', 'het', 'EWICON', 'systeem', ',', 'waarbij', 'er', 'uiteindelijk', 'een', 'positief', 'rendement', 'behaald', 'is', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n']"
"['Hierbij', 'is', 'er', 'gemeten', 'met', 'verschillende', 'windsnelheden', 'variërend', 'van', '4', 'm', '/', 's', 'tot', '14', 'm', '/', 's', ',', 'waarbij', 'is', 'gebleken', 'dat', 'het', 'uitgangvermogen', 'van', 'de', 'EWICON', 'dan', 'ook', 'toeneemt', 'en', 'dat', 'de', 'EWICON', 'dus', 'met', 'succes', 'gebruik', 'maakt', 'van', 'de', 'toename', 'in', 'windvermogen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['In', 'absolute', 'waarde', 'zijn', 'de', 'vermogens', 'nog', 'in', 'de', 'orde', 'van', 'milliwatts', ',', 'maar', 'het', 'is', 'belangrijk', 'om', 'te', 'realiseren', 'dat', 'er', 'gewerkt', 'wordt', 'met', 'windoppervlaktes', 'van', 'enkele', 'tientallen', 'cm2', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
"['Hier', 'is', 'dus', 'ook', 'maar', 'voor', 'enkele', 'tientallen', 'aan', 'milliwatts', 'aan', 'windvermogen', 'in', 'opgeslagen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n']"
"['Toekomst', 'Uiteindelijk', 'moeten', 'er', 'twee', 'belangrijke', 'punten', 'gerealiseerd', 'worden', 'om', 'de', 'EWICON', 'een', 'haalbaar', 'alternatief', 'voor', 'de', 'conventionele', 'windturbine', 'te', 'laten', 'zijn', ':', 'de', 'EWICON', 'zal', 'geschikt', 'gemaakt', 'moeten', 'worden', 'voor', 'het', 'gebruik', 'van', 'water', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['In', 'de', 'laatste', 'paar', 'maanden', 'is', 'hier', 'flinke', 'vooruitgang', 'in', 'geboekt', 'en', 'momenteel', 'is', 'er', 'een', 'systeem', 'ontworpen', 'dat', 'gedemineraliseerd', 'water', 'redelijk', 'effectief', 'kan', 'versproeien', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Hierdoor', 'is', 'het', 'mogelijk', 'dat', 'het', 'rendement', 'nu', 'licht', 'positief', 'is', ',', 'waar', 'het', 'eerst', 'zeer', 'negatief', 'was', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Verdere', 'optimalisatie', 'van', 'het', 'nieuwe', 'systeem', 'door', 'middel', 'van', 'simulaties', 'en', 'experimenten', 'moet', 'ervoor', 'gaan', 'zorgen', 'dat', 'EHDA', 'met', 'water', 'vergelijkbare', 'resultaten', 'geeft', 'als', 'EHDA', 'met', 'water', '/', 'ethanol', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
"['De', 'EWICON', 'zal', 'uiteindelijk', 'opgeschaald', 'moeten', 'kunnen', 'worden', 'naar', 'windoppervlaktes', 'vergelijkbaar', 'met', 'conventionele', 'turbines', ',', 'welke', 'nu', 'al', 'varieren', 'van', '50', 'tot', '10.000', 'm2', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Als', 'eerste', 'aanzet', 'zal', 'er', 'gewerkt', 'worden', 'aan', 'een', 'prototype', 'met', 'een', 'oppervlakte', 'van', 'enkele', 'vierkante', 'meters', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Het', 'onderzoek', 'naar', 'de', 'EWICON', 'heeft', 'in', 'ieder', 'geval', 'laten', 'zien', 'dat', 'het', 'een', 'interessant', 'alternatief', 'kan', 'zijn', 'naast', 'de', 'conventionele', 'draaiende', 'windturbine', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n']"
"['En', 'misschien', 'zal', 'over', 'een', 'niet', 'al', 'te', 'lange', 'tijd', 'het', 'straatbeeld', 'wel', 'lijken', 'op', 'onderstaande', 'impressie', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Looptijd', 'Eerst', 'wordt', 'een', 'precontractuele', 'fase', 'afgesproken', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Sommigen', 'spreken', 'over', 'een', 'optiecontract', 'of', 'een', 'contractbelofte', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Dit', 'wil', 'zeggen', 'dat', 'u', 'als', 'eigenaar', 'er', 'akkoord', 'mee', 'gaat', 'dat', 'de', 'betrokken', 'firma', 'op', 'uw', 'eigendom', 'de', 'mogelijke', 'inplanting', 'van', 'een', 'windturbine', 'voorziet', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n']"
"['De', 'firma', 'doet', 'daarvoor', 'alle', 'mogelijke', 'stappen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Er', 'is', 'nog', 'geen', 'zekerheid', 'over', 'het', 'resultaat', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Wordt', 'er', 'geen', 'vergunning', 'afgeleverd', 'dan', 'gaat', 'het', 'contract', 'niet', 'door', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Bij', 'niet-realisatie', 'van', 'het', 'project', 'wordt', 'geen', 'enkele', 'vergoeding', 'of', 'schadevergoeding', 'aan', 'de', 'eigenaar', 'betaald', 'als', 'dit', 'niet', 'werd', 'besproken', '(', 'zie', '3.3', 'onbeschikbaarheidsvergoeding', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Voor', 'deze', 'fase', 'voorziet', 'men', 'een', 'periode', 'van', '4', 'à', '5', 'jaar', ',', 'eventueel', 'verlengbaar', 'met', '2', 'jaar', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Opgelet', ',', 'vanaf', 'de', 'ondertekening', 'is', 'men', 'gebonden', 'door', 'dit', 'contract', '!']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Voor', 'de', 'echte', 'contractuele', 'fase', ',', 'kunnen', 'er', 'verschillende', 'periodes', 'overeengekomen', 'worden', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['De', 'maximumtermijn', 'ligt', 'wettelijk', 'vast', 'op', '50', 'jaar', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['De', 'duurtijd', 'loopt', 'met', 'andere', 'woorden', 'tussen', '0', 'en', '50', 'jaar', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Wel', 'kunnen', 'partijen', 'besluiten', 'deze', 'te', 'verlengen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Er', 'zijn', 'contracten', 'waarin', 'een', 'duurtijd', 'wordt', 'voorgesteld', 'van', '20', 'jaar', ',', 'verlengbaar', 'met', 'een', 'periode', 'van', '20', 'jaar', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Bij', 'vernieuwing', 'van', 'het', 'contract', 'kan', 'er', 'opnieuw', 'onderhandeld', 'worden', 'over', 'de', 'voorwaarden', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Er', 'zijn', 'contracten', 'waarbij', 'een', 'duurtijd', 'van', '25', 'jaar', 'of', 'zelfs', '40', 'jaar', 'voorgesteld', 'wordt', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Gedurende', 'de', 'duurtijd', 'van', 'het', 'contract', 'ligt', 'de', 'overeengekomen', 'vergoeding', 'vast', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Er', 'kan', 'niet', 'opnieuw', 'onderhandeld', 'worden', 'over', 'een', 'andere', 'vergoeding', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Onderhandel', 'voor', 'ondertekening', 'van', 'het', 'contract', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Het', 'contract', 'loopt', 'ten', 'einde', 'bij', 'het', 'verstrijken', 'van', 'de', 'overeengekomen', 'duurtijd', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Het', 'is', 'evenwel', 'mogelijk', 'voor', 'de', 'eigenaar', 'om', 'bv', 'na', '10', 'jaar', 'het', 'contract', 'op', 'te', 'zeggen', 'evenwel', 'mits', 'schadevergoeding', 'te', 'betalen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Wanneer', 'de', 'verwerver', 'van', 'het', 'opstalrecht', 'ophoudt', 'te', 'bestaan', 'door', 'bijvoorbeeld', 'faillissement', 'of', 'ontbinding', 'en', 'vereffening', 'van', 'de', 'vennootschap', ',', 'kan', 'in', 'een', 'bepaling', 'voorzien', 'worden', 'dat', 'het', 'opstalrecht', 'eveneens', 'verloren', 'gaat', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']"
"['Dergelijk', 'beding', 'maakt', 'het', 'de', 'opstalhouder', 'moeilijker', 'om', 'zijn', 'rechten', 'over', 'te', 'dragen', 'of', 'te', 'hypothekeren', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Hij', 'zal', 'moeilijk', 'een', 'kredietverstrekker', 'vinden', 'die', 'hem', 'een', 'hypothecair', 'krediet', 'zal', 'toestaan', 'zonder', 'een', 'verzaking', 'door', 'de', 'grondeigenaar', 'aan', 'dit', 'beding', 'ten', 'opzichte', 'van', 'de', 'te', 'vestigen', 'hypotheek', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Zoals', 'in', '3.7', 'uiteengezet', 'kan', 'het', 'dan', 'ook', 'aangewezen', 'zijn', 'een', 'correctie', 'in', 'te', 'bouwen', 'met', 'betrekking', 'tot', 'de', 'constructies', 'en', 'een', 'vergoeding', 'te', 'bepalen', 'wanneer', 'in', 'gevolge', 'de', 'vervulling', 'van', 'deze', 'ontbindende', 'voorwaarde', 'de', 'opstalrechten', 'vervroegd', 'zou', 'eindigen', ',', 'bijvoorbeeld', 'in', 'de', 'loop', 'van', 'de', 'eerste', 'zeven', 'of', 'tien', 'jaar', 'na', 'de', 'aanvang', 'van', 'de', 'overeenkomst', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Hoe', 'een', 'contract', 'beëindigen', '?']","['n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n']"
"['Bij', 'het', 'einde', 'van', 'de', 'overeenkomst', 'dient', 'de', 'firma', 'het', 'perceel', 'in', 'zijn', 'oorspronkelijke', 'staat', 'te', 'herstellen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Dring', 'er', 'op', 'aan', 'dat', 'gestipuleerd', 'wordt', 'dat', 'de', 'volledige', 'diepte', '(', 'die', 'bv', '4', 'meter', 'diep', 'kan', 'zijn', ')', 'die', 'in', 'gebruik', 'genomen', 'werd', 'volledig', 'opgeruimd', 'wordt', 'en', 'terug', 'hersteld', 'in', 'oorspronkelijke', 'staat', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['In', 'de', 'meeste', 'contracten', 'wordt', 'gestipuleerd', 'dat', 'de', 'bodem', 'slechts', 'tot', 'een', 'diepte', 'van', '1,5', 'meter', 'wordt', 'hersteld', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Bij', 'het', 'einde', 'is', 'de', 'grondeigenaar', 'in', 'principe', 'een', 'vergoeding', 'verschuldigd', 'jegens', 'de', 'opstalhouder', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Conventioneel', 'kan', 'men', 'hiervan', 'afwijken', '.']","['n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n']"
"['Wanneer', 'de', 'constructie', 'bij', 'het', 'einde', 'van', 'de', 'levensduur', 'geen', 'waarde', 'meer', 'heeft', ',', 'zal', 'men', 'geen', 'vergoeding', 'verschuldigd', 'zijn', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Een', 'en', 'ander', 'kan', 'contractueel', 'vastgelegd', 'worden', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
